"CandidateID","FirstName","LastName","Gender","RequisitionID","ApplicationDate","Source","CurrentStage","JobID","DepartmentID","JobTitle","JobLevel","Recruiter","InterviewScore","OfferAccepted","DaysToFill"
513242,"Claire","Torrelman","Female",701653,2025-10-20,"LinkedIn","Offer Extended",15,4,"IT Manager",4,"R. Thomas",2.6,"No",66
513243,"Savannah","Radoton","Female",700328,2025-04-11,"Referral","Rejected",22,6,"HR Business Partner",3,"J. Watson",2.4,NA,NA
513244,"Rowan","Rainunman","Male",701701,2025-09-10,"LinkedIn","Hired",27,7,"Marketing Director",5,"A. Carter",3.5,"Yes",52
513245,"Vincent","Westustead","Male",701587,2025-11-08,"Career Site","Interview",11,3,"Senior Product Manager",4,"A. Carter",2.3,NA,NA
513246,"Aiden","Coleuby","Male",702058,2025-10-31,"LinkedIn","Rejected",6,2,"Senior Software Engineer",3,"M. Davis",2.8,NA,NA
513247,"Asher","Valeanshire","Male",701464,2024-08-29,"LinkedIn","Hired",38,11,"Legal Analyst",2,"S. Lee",2.3,"Yes",18
513248,"Jacob","Autumnuham","Male",700293,2024-05-04,"LinkedIn","Phone Screen",14,4,"Systems Administrator",2,"T. Nguyen",NA,NA,NA
513249,"Jordan","Clarkingwall","Male",700863,2024-01-07,"Indeed","Phone Screen",24,6,"Director of HR",6,"T. Nguyen",NA,NA,NA
513250,"Elliot","Silverworth","Female",701506,2024-05-21,"LinkedIn","Applied",18,5,"Finance Manager",4,"A. Carter",NA,NA,NA
513251,"Alexis","Wolferway","Female",700029,2024-04-04,"Career Site","Interview",33,9,"Operations Manager",4,"K. Brown",3.4,NA,NA
513252,"Paige","Finewin","Female",700198,2025-11-28,"LinkedIn","Rejected",1,1,"Chief Executive Officer",10,"S. Lee",2.9,NA,NA
513253,"Seth","Brookorfield","Male",700941,2025-08-30,"Career Site","Applied",7,2,"Engineering Manager",4,"A. Carter",NA,NA,NA
513254,"Austin","Ashmore","Male",700812,2024-07-12,"Agency","Interview",17,5,"Senior Financial Analyst",3,"T. Nguyen",3.6,NA,NA
513255,"Ashley","Beckuland","Female",702726,2025-08-26,"Agency","Offer Extended",37,10,"Director of Customer Support",5,"A. Carter",2.5,"Pending",55
513256,"Marcus","Carmere","Male",700193,2026-01-03,"Indeed","Interview",2,1,"Chief Operating Officer",9,"S. Lee",4,NA,NA
513257,"Nathan","Crowerworth","Male",700235,2025-03-10,"Indeed","Hired",7,2,"Engineering Manager",4,"D. Patel",3.8,"Yes",19
513258,"Gabriella","Stonecott","Female",701778,2024-11-05,"Career Site","Hired",35,10,"Customer Support Representative",1,"R. Thomas",4.5,"Yes",41
513259,"River","Blandaden","Male",701612,2025-02-25,"Career Site","Offer Extended",17,5,"Senior Financial Analyst",3,"D. Patel",3.1,"Pending",18
513260,"Aiden","Bellonworth","Male",701121,2025-04-05,"Agency","Rejected",30,8,"Sales Manager",4,"M. Davis",4.3,NA,NA
513261,"Cameron","Silverarway","Female",701988,2025-01-10,"Networking Event","Interview",2,1,"Chief Operating Officer",9,"S. Lee",2,NA,NA
513262,"Adrian","Bellushire","Male",702702,2025-09-01,"Agency","Withdrawn",21,6,"HR Generalist",2,"A. Carter",NA,NA,NA
513263,"Hudson","Torrettwell","Male",700896,2024-09-19,"Career Site","Applied",36,10,"Customer Support Manager",3,"S. Lee",NA,NA,NA
513264,"Melanie","Bariwin","Female",701156,2025-10-07,"Indeed","Interview",30,8,"Sales Manager",4,"M. Davis",3.6,NA,NA
513265,"Kennedy","Marleywall","Female",700307,2025-02-09,"Campus","Phone Screen",30,8,"Sales Manager",4,"D. Patel",NA,NA,NA
513266,"Melanie","Rainley","Female",701028,2025-08-23,"Career Site","Withdrawn",38,11,"Legal Analyst",2,"J. Watson",NA,NA,NA
513267,"Kaitlyn","Belladale","Female",700125,2025-01-17,"Referral","Rejected",29,8,"Account Executive",2,"K. Brown",2.1,NA,NA
513268,"Cameron","Finoby","Female",700264,2024-08-05,"Career Site","Applied",36,10,"Customer Support Manager",3,"J. Watson",NA,NA,NA
513269,"Aubrey","Crowcrest","Female",701655,2025-03-01,"Referral","Phone Screen",1,1,"Chief Executive Officer",10,"A. Carter",NA,NA,NA
513270,"Oliver","Presostead","Non-Binary",702099,2024-08-13,"Agency","Rejected",16,5,"Financial Analyst",2,"J. Watson",4,NA,NA
513271,"Caroline","Wardleyton","Female",700176,2024-08-24,"Agency","Phone Screen",40,11,"General Counsel",8,"J. Watson",NA,NA,NA
513272,"Nicholas","Bramanmere","Male",700934,2024-03-23,"LinkedIn","Final Interview",35,10,"Customer Support Representative",1,"J. Watson",3,NA,NA
513273,"Rebecca","Caldwsonward","Female",701035,2026-02-15,"Indeed","Final Interview",29,8,"Account Executive",2,"R. Thomas",2.3,NA,NA
513274,"Scarlett","Finiridge","Female",700343,2026-01-04,"Career Site","Applied",25,7,"Marketing Specialist",1,"K. Brown",NA,NA,NA
513275,"Alice","Greenorstead","Female",701453,2025-07-18,"Referral","Hired",2,1,"Chief Operating Officer",9,"T. Nguyen",4.1,"Yes",67
513276,"Scarlett","Yorkobrook","Female",701401,2025-07-30,"Indeed","Hired",22,6,"HR Business Partner",3,"K. Brown",2.5,"Yes",69
513277,"Justin","Parksonham","Male",701033,2025-04-05,"Agency","Rejected",11,3,"Senior Product Manager",4,"T. Nguyen",4.7,NA,NA
513278,"Dakota","Oakham","Female",700112,2024-04-20,"Agency","Rejected",14,4,"Systems Administrator",2,"J. Watson",2.2,NA,NA
513279,"Clara","Hayaway","Female",702693,2024-09-13,"Career Site","Hired",35,10,"Customer Support Representative",1,"M. Davis",4.8,"Yes",21
513280,"Roman","Perryunfield","Male",701506,2025-02-23,"Campus","Applied",18,5,"Finance Manager",4,"A. Carter",NA,NA,NA
513281,"Lillian","Hartorbry","Female",702747,2024-04-08,"Career Site","Hired",16,5,"Financial Analyst",2,"T. Nguyen",3.9,"Yes",62
513282,"Peyton","Oakmond","Male",700653,2024-01-16,"Campus","Phone Screen",7,2,"Engineering Manager",4,"K. Brown",NA,NA,NA
513283,"Finley","Yorkeley","Male",701366,2025-07-27,"Career Site","Applied",7,2,"Engineering Manager",4,"T. Nguyen",NA,NA,NA
513284,"Austin","Delucroft","Male",700633,2025-09-21,"Career Site","Hired",33,9,"Operations Manager",4,"A. Carter",3.4,"Yes",59
513285,"Parker","Ashwood","Female",702549,2025-11-20,"Indeed","Phone Screen",22,6,"HR Business Partner",3,"S. Lee",NA,NA,NA
513286,"Kevin","Quilleward","Male",701596,2024-04-24,"Indeed","Final Interview",17,5,"Senior Financial Analyst",3,"J. Watson",2.5,NA,NA
513287,"Autumn","Langeden","Non-Binary",700253,2025-11-19,"Referral","Interview",33,9,"Operations Manager",4,"A. Carter",3,NA,NA
513288,"Penelope","Roselin","Female",700327,2026-02-10,"LinkedIn","Phone Screen",11,3,"Senior Product Manager",4,"R. Thomas",NA,NA,NA
513289,"Zachary","Perryonmond","Male",701854,2025-11-03,"Internal","Hired",17,5,"Senior Financial Analyst",3,"M. Davis",2.8,"Yes",51
513290,"Andrea","Valeiden","Female",700135,2025-04-08,"Networking Event","Rejected",13,4,"IT Support Specialist",1,"T. Nguyen",3.9,NA,NA
513291,"Jacob","Daluworth","Male",702675,2025-08-13,"Career Site","Applied",25,7,"Marketing Specialist",1,"M. Davis",NA,NA,NA
513292,"Nicole","Chandunland","Female",701998,2025-12-18,"Referral","Interview",13,4,"IT Support Specialist",1,"S. Lee",4.7,NA,NA
513293,"Samuel","Barocroft","Male",702021,2024-07-18,"Referral","Applied",32,9,"Operations Analyst",2,"S. Lee",NA,NA,NA
513294,"Dominic","Caldweman","Male",702650,2026-02-04,"Indeed","Offer Extended",30,8,"Sales Manager",4,"A. Carter",3.1,"Pending",50
513295,"Kaitlyn","Silverellden","Female",700627,2025-12-28,"Indeed","Rejected",21,6,"HR Generalist",2,"T. Nguyen",3,NA,NA
513296,"Simon","Marinwall","Male",700752,2024-06-29,"Referral","Final Interview",20,6,"HR Coordinator",1,"R. Thomas",2.3,NA,NA
513297,"Kiara","Roseleystone","Female",701729,2024-01-04,"Referral","Phone Screen",29,8,"Account Executive",2,"D. Patel",NA,NA,NA
513298,"Diana","Darneward","Female",701849,2025-12-26,"Networking Event","Phone Screen",21,6,"HR Generalist",2,"S. Lee",NA,NA,NA
513299,"Riley","Barettden","Female",701824,2025-05-28,"Agency","Hired",1,1,"Chief Executive Officer",10,"T. Nguyen",3.3,"Yes",24
513300,"Peter","Meadsonson","Male",700709,2025-04-19,"Career Site","Rejected",28,8,"Sales Development Representative",1,"M. Davis",2,NA,NA
513301,"Alexander","Caringshire","Male",700319,2024-04-08,"Indeed","Rejected",40,11,"General Counsel",8,"A. Carter",4.3,NA,NA
513302,"David","Kinginsen","Male",700911,2024-01-19,"Referral","Offer Extended",5,2,"Software Engineer II",2,"S. Lee",2.4,"Pending",46
513303,"Felix","Foxiberg","Male",702301,2025-07-04,"Referral","Applied",39,11,"Corporate Counsel",4,"D. Patel",NA,NA,NA
513304,"Gianna","Cararmont","Female",700665,2025-12-03,"Career Site","Interview",14,4,"Systems Administrator",2,"A. Carter",4.5,NA,NA
513305,"Zoe","Willtoncroft","Female",701880,2024-07-01,"LinkedIn","Phone Screen",25,7,"Marketing Specialist",1,"D. Patel",NA,NA,NA
513306,"James","Winterarwall","Male",702708,2025-07-27,"Networking Event","Final Interview",24,6,"Director of HR",6,"J. Watson",2.4,NA,NA
513307,"Sawyer","Finellstead","Female",700470,2025-05-18,"Indeed","Interview",24,6,"Director of HR",6,"K. Brown",2.8,NA,NA
513308,"Alan","Adlerunton","Male",700932,2025-02-09,"Career Site","Offer Extended",33,9,"Operations Manager",4,"J. Watson",3,"Pending",45
513309,"Finley","Northerberg","Male",702767,2024-04-16,"Career Site","Hired",21,6,"HR Generalist",2,"S. Lee",3.1,"Yes",24
513310,"Drew","Autumnestead","Female",701233,2024-06-09,"Career Site","Rejected",19,5,"Director of Finance",6,"A. Carter",4.6,NA,NA
513311,"Isla","Darnettlin","Female",702737,2025-05-02,"Career Site","Final Interview",32,9,"Operations Analyst",2,"A. Carter",2.2,NA,NA
513312,"Rose","Emenfield","Female",700508,2024-05-23,"Indeed","Final Interview",38,11,"Legal Analyst",2,"T. Nguyen",3.4,NA,NA
513313,"Rebecca","Torruton","Female",701150,2024-01-24,"Career Site","Applied",21,6,"HR Generalist",2,"J. Watson",NA,NA,NA
513314,"Nathan","Windellman","Non-Binary",702669,2024-07-09,"Referral","Withdrawn",28,8,"Sales Development Representative",1,"K. Brown",NA,NA,NA
513315,"Harper","Silveroford","Female",700337,2026-02-12,"LinkedIn","Rejected",34,9,"Director of Operations",6,"J. Watson",4.3,NA,NA
513316,"Addison","Kendmore","Female",700036,2024-08-16,"Campus","Phone Screen",12,3,"Director of Product",6,"M. Davis",NA,NA,NA
513317,"Joel","Grayridge","Male",700495,2024-04-03,"Career Site","Hired",7,2,"Engineering Manager",4,"J. Watson",2.9,"Yes",50
513318,"Peyton","Caldwlinwood","Male",700830,2025-11-03,"Indeed","Applied",24,6,"Director of HR",6,"T. Nguyen",NA,NA,NA
513319,"Destiny","Goldonham","Female",700129,2024-09-17,"Referral","Final Interview",13,4,"IT Support Specialist",1,"A. Carter",3.6,NA,NA
513320,"Finley","Oakacroft","Male",702023,2024-06-21,"Career Site","Applied",2,1,"Chief Operating Officer",9,"K. Brown",NA,NA,NA
513321,"Carmen","Blackinmont","Female",700459,2024-05-10,"Career Site","Hired",27,7,"Marketing Director",5,"J. Watson",3.5,"Yes",90
513322,"Colin","Kendway","Male",701967,2024-03-21,"Indeed","Phone Screen",24,6,"Director of HR",6,"K. Brown",NA,NA,NA
513323,"River","Marinfield","Non-Binary",701169,2024-12-19,"LinkedIn","Phone Screen",30,8,"Sales Manager",4,"J. Watson",NA,NA,NA
513324,"Drew","Bennorby","Female",702286,2024-09-25,"LinkedIn","Offer Extended",30,8,"Sales Manager",4,"T. Nguyen",3.1,"Pending",65
513325,"Daniel","Stormuquist","Male",701659,2024-01-02,"LinkedIn","Offer Extended",10,3,"Product Manager",3,"D. Patel",4.1,"No",45
513326,"Eden","Sandley","Male",701896,2026-01-06,"Career Site","Applied",1,1,"Chief Executive Officer",10,"T. Nguyen",NA,NA,NA
513327,"Daniel","Bramorridge","Male",701028,2025-07-06,"Indeed","Applied",38,11,"Legal Analyst",2,"J. Watson",NA,NA,NA
513328,"Reese","Wrenanmond","Male",700890,2025-01-11,"Career Site","Final Interview",26,7,"Digital Marketing Manager",3,"D. Patel",4.5,NA,NA
513329,"Jose","Oakonway","Male",701575,2024-09-06,"LinkedIn","Applied",5,2,"Software Engineer II",2,"M. Davis",NA,NA,NA
513330,"Violet","Longerthorne","Female",701573,2024-10-04,"Career Site","Withdrawn",26,7,"Digital Marketing Manager",3,"M. Davis",NA,NA,NA
513331,"Quinn","Finbrook","Non-Binary",702698,2025-06-18,"Campus","Applied",12,3,"Director of Product",6,"A. Carter",NA,NA,NA
513332,"David","Westlinman","Male",701572,2025-08-17,"Agency","Hired",12,3,"Director of Product",6,"A. Carter",3.6,"Yes",86
513333,"Elena","Summerenman","Female",700041,2024-08-19,"Indeed","Applied",18,5,"Finance Manager",4,"K. Brown",NA,NA,NA
513334,"Jennifer","Sandsonstone","Female",700141,2024-01-10,"Referral","Offer Extended",2,1,"Chief Operating Officer",9,"J. Watson",4,"No",46
513335,"Allison","Wrenwellmere","Female",701673,2025-04-06,"Agency","Final Interview",24,6,"Director of HR",6,"J. Watson",2.5,NA,NA
513336,"Justin","Rainonwin","Male",701946,2025-02-25,"Networking Event","Applied",29,8,"Account Executive",2,"T. Nguyen",NA,NA,NA
513337,"Lucas","Coleinfield","Male",700219,2025-09-10,"Agency","Final Interview",25,7,"Marketing Specialist",1,"T. Nguyen",3.8,NA,NA
513338,"Logan","Stoneormore","Male",702040,2024-09-06,"LinkedIn","Interview",9,3,"Product Analyst",2,"J. Watson",2.5,NA,NA
513339,"Dylan","Stoneelham","Male",700774,2024-06-07,"Indeed","Hired",17,5,"Senior Financial Analyst",3,"D. Patel",2.1,"Yes",71
513340,"Nolan","Goldinmond","Male",701040,2025-09-19,"LinkedIn","Withdrawn",1,1,"Chief Executive Officer",10,"A. Carter",NA,NA,NA
513341,"Victor","Dunwood","Male",701274,2025-04-27,"Career Site","Phone Screen",8,2,"Director of Engineering",6,"M. Davis",NA,NA,NA
513342,"Leo","Halleyson","Non-Binary",702458,2024-06-22,"Campus","Offer Extended",1,1,"Chief Executive Officer",10,"J. Watson",4.5,"Pending",61
513343,"Jose","Crowuman","Male",702567,2024-05-25,"Referral","Phone Screen",29,8,"Account Executive",2,"K. Brown",NA,NA,NA
513344,"Stella","Blakeorwin","Female",700775,2026-02-16,"Career Site","Phone Screen",30,8,"Sales Manager",4,"S. Lee",NA,NA,NA
513345,"Charlie","Valeman","Female",702536,2026-01-13,"LinkedIn","Phone Screen",28,8,"Sales Development Representative",1,"R. Thomas",NA,NA,NA
513346,"Autumn","Hollinwall","Female",700026,2024-03-16,"Indeed","Phone Screen",36,10,"Customer Support Manager",3,"R. Thomas",NA,NA,NA
513347,"Peter","Bramanmere","Male",701119,2025-07-03,"LinkedIn","Phone Screen",4,2,"Software Engineer I",1,"K. Brown",NA,NA,NA
513348,"Alyssa","Rainmont","Female",701565,2025-01-26,"LinkedIn","Hired",32,9,"Operations Analyst",2,"K. Brown",3,"Yes",61
513349,"Caleb","Marelmont","Male",701712,2024-05-29,"Indeed","Hired",17,5,"Senior Financial Analyst",3,"T. Nguyen",4.4,"Yes",79
513350,"Oliver","Meadleywin","Male",702529,2024-12-27,"Referral","Rejected",23,6,"HR Manager",4,"A. Carter",4.3,NA,NA
513351,"Alex","Monistead","Male",700223,2024-02-22,"Indeed","Applied",18,5,"Finance Manager",4,"S. Lee",NA,NA,NA
513352,"Jamie","Norenson","Female",700754,2025-01-16,"LinkedIn","Phone Screen",24,6,"Director of HR",6,"J. Watson",NA,NA,NA
513353,"Luis","Pineonshire","Male",701764,2024-04-29,"Referral","Phone Screen",35,10,"Customer Support Representative",1,"T. Nguyen",NA,NA,NA
513354,"Carla","Crowhart","Female",702248,2024-08-18,"LinkedIn","Phone Screen",21,6,"HR Generalist",2,"J. Watson",NA,NA,NA
513355,"Jordan","Bramelward","Male",702165,2025-07-08,"Internal","Applied",10,3,"Product Manager",3,"M. Davis",NA,NA,NA
513356,"Kaitlyn","Caldwancrest","Female",701334,2025-03-01,"Indeed","Rejected",10,3,"Product Manager",3,"D. Patel",4.4,NA,NA
513357,"Brianna","Hartettfield","Female",700507,2025-10-27,"Referral","Rejected",39,11,"Corporate Counsel",4,"T. Nguyen",2.2,NA,NA
513358,"Anthony","Brookellcott","Male",700830,2024-09-14,"LinkedIn","Rejected",24,6,"Director of HR",6,"T. Nguyen",4.8,NA,NA
513359,"Austin","Belladale","Male",700067,2024-07-04,"LinkedIn","Applied",31,8,"Director of Sales",6,"J. Watson",NA,NA,NA
513360,"Alicia","Dunelworth","Female",700246,2025-10-02,"Referral","Phone Screen",1,1,"Chief Executive Officer",10,"A. Carter",NA,NA,NA
513361,"Richard","Lakesonmond","Male",700577,2025-08-07,"LinkedIn","Interview",30,8,"Sales Manager",4,"A. Carter",2.1,NA,NA
513362,"Gavin","Oakoham","Male",700216,2025-08-16,"LinkedIn","Phone Screen",20,6,"HR Coordinator",1,"T. Nguyen",NA,NA,NA
513363,"Jonathan","Stormenden","Male",700707,2025-07-24,"LinkedIn","Rejected",29,8,"Account Executive",2,"A. Carter",3.4,NA,NA
513364,"Vincent","Rowwellin","Male",701733,2024-05-31,"Career Site","Offer Extended",8,2,"Director of Engineering",6,"T. Nguyen",4.6,"No",49
513365,"Christian","Lakemont","Male",701353,2026-01-18,"Referral","Interview",15,4,"IT Manager",4,"J. Watson",2.5,NA,NA
513366,"Adam","Fairinton","Male",702489,2024-07-19,"Campus","Final Interview",33,9,"Operations Manager",4,"M. Davis",4.6,NA,NA
513367,"Samantha","Swanmore","Female",701228,2026-02-20,"LinkedIn","Applied",7,2,"Engineering Manager",4,"R. Thomas",NA,NA,NA
513368,"Evan","Winterenmont","Male",702065,2025-12-27,"LinkedIn","Offer Extended",27,7,"Marketing Director",5,"J. Watson",3.6,"No",39
513369,"Juliana","Clarktonton","Female",701046,2024-06-24,"Referral","Rejected",26,7,"Digital Marketing Manager",3,"K. Brown",4.2,NA,NA
513370,"Ava","Winterunland","Female",701442,2025-07-02,"Campus","Phone Screen",35,10,"Customer Support Representative",1,"S. Lee",NA,NA,NA
513371,"Emerson","Delarlin","Female",701559,2025-11-17,"Campus","Rejected",26,7,"Digital Marketing Manager",3,"M. Davis",3.2,NA,NA
513372,"Brianna","Grayingbrook","Female",700215,2025-08-24,"Campus","Phone Screen",22,6,"HR Business Partner",3,"T. Nguyen",NA,NA,NA
513373,"Maya","Crowingwin","Female",700233,2025-11-25,"Career Site","Applied",5,2,"Software Engineer II",2,"A. Carter",NA,NA,NA
513374,"Grant","Thornaquist","Male",701922,2025-10-26,"LinkedIn","Offer Extended",25,7,"Marketing Specialist",1,"R. Thomas",2.3,"Pending",21
513375,"Julian","Grayleywood","Male",702160,2026-01-20,"Career Site","Applied",22,6,"HR Business Partner",3,"J. Watson",NA,NA,NA
513376,"Zachary","Roseunmere","Male",701067,2025-12-05,"Career Site","Applied",7,2,"Engineering Manager",4,"D. Patel",NA,NA,NA
513377,"Alex","Norettshire","Male",700077,2024-05-07,"LinkedIn","Rejected",10,3,"Product Manager",3,"J. Watson",3.7,NA,NA
513378,"Wesley","Elliway","Male",701360,2025-03-01,"Indeed","Offer Extended",30,8,"Sales Manager",4,"J. Watson",4.5,"No",35
513379,"Audrey","Rockettfield","Female",700801,2025-09-11,"Agency","Withdrawn",33,9,"Operations Manager",4,"D. Patel",NA,NA,NA
513380,"Audrey","Bennaford","Female",702093,2025-09-20,"LinkedIn","Withdrawn",36,10,"Customer Support Manager",3,"D. Patel",NA,NA,NA
513381,"Joshua","Bellerbrook","Male",701150,2024-07-26,"Campus","Hired",21,6,"HR Generalist",2,"J. Watson",2.7,"Yes",45
513382,"Micah","Sandley","Male",702544,2024-09-25,"Networking Event","Phone Screen",33,9,"Operations Manager",4,"A. Carter",NA,NA,NA
513383,"Alex","Foxtonridge","Male",700935,2025-08-24,"Campus","Final Interview",20,6,"HR Coordinator",1,"D. Patel",4.9,NA,NA
513384,"Kennedy","Hartettfield","Female",701577,2025-07-13,"Indeed","Applied",27,7,"Marketing Director",5,"A. Carter",NA,NA,NA
513385,"Julian","Kingorbry","Male",701197,2025-02-22,"LinkedIn","Applied",18,5,"Finance Manager",4,"D. Patel",NA,NA,NA
513386,"Ariel","Elluwell","Male",701975,2026-01-30,"Agency","Phone Screen",20,6,"HR Coordinator",1,"M. Davis",NA,NA,NA
513387,"Kennedy","Dunetton","Female",701884,2025-11-10,"Agency","Applied",14,4,"Systems Administrator",2,"T. Nguyen",NA,NA,NA
513388,"Maria","Wreningsen","Female",701269,2025-01-15,"Indeed","Offer Extended",8,2,"Director of Engineering",6,"M. Davis",4.4,"Pending",30
513389,"Riley","Torrorfield","Female",700555,2025-12-26,"Career Site","Interview",9,3,"Product Analyst",2,"S. Lee",4.8,NA,NA
513390,"Madison","Reedelmore","Female",700030,2024-01-19,"Networking Event","Offer Extended",40,11,"General Counsel",8,"R. Thomas",4.3,"Pending",62
513391,"Finley","Longtonland","Female",700399,2024-06-21,"LinkedIn","Rejected",5,2,"Software Engineer II",2,"A. Carter",3.5,NA,NA
513392,"Alyssa","Quillettbry","Female",701822,2025-08-09,"Networking Event","Offer Extended",34,9,"Director of Operations",6,"A. Carter",4.2,"Pending",30
513393,"Bella","Rosetonmond","Female",701874,2024-08-13,"Campus","Phone Screen",10,3,"Product Manager",3,"J. Watson",NA,NA,NA
513394,"Elijah","Wolfunwood","Male",702443,2024-12-19,"Career Site","Applied",33,9,"Operations Manager",4,"S. Lee",NA,NA,NA
513395,"Kai","Brookhart","Male",701403,2024-09-03,"Career Site","Hired",30,8,"Sales Manager",4,"R. Thomas",4.5,"Yes",49
513396,"Angela","Emanland","Female",702022,2024-02-04,"LinkedIn","Phone Screen",26,7,"Digital Marketing Manager",3,"M. Davis",NA,NA,NA
513397,"Dylan","Westwellwood","Male",702501,2025-08-27,"Networking Event","Interview",26,7,"Digital Marketing Manager",3,"J. Watson",4.2,NA,NA
